date,open,high,low,close,volume,turnover rate,PE_TTM,PB_LF,number of advancing stocks,number of declining stocks,market capitalization
2011/2/9,3055.4,3087.55,3031.75,3040.95,781.48,0.41,15.19,2.34,71,223,204576.06
2011/2/10,3034.08,3105.32,3024.35,3104.16,869.67,0.46,15.42,2.37,274,18,207679.51
2011/2/11,3100.27,3133.5,3092.58,3120.96,990.02,0.52,15.47,2.38,190,96,208321.14
2011/2/14,3123.25,3227.43,3123.25,3219.14,1558.29,0.83,15.91,2.44,275,15,214192.97
2011/2/15,3223.22,3259.64,3215.62,3217.67,1477.47,0.75,15.9,2.44,103,174,214069.62
2011/2/16,3211.14,3248.85,3195.47,3248.53,1255.5,0.62,16,2.46,233,49,215524.81
2011/2/17,3255.63,3265.26,3218.91,3245.91,1275.6,0.61,15.99,2.46,122,159,215290.33
2011/2/18,3240.05,3242.37,3203.12,3211.88,1047.43,0.51,15.87,2.43,63,217,213665.56
2011/2/21,3192.15,3258.28,3189.85,3257.91,1080.56,0.54,16.02,2.46,247,36,215718.68
2011/2/22,3267.62,3269.05,3161.83,3163.58,1475.89,0.74,15.61,2.39,19,268,210163.43
2011/2/23,3152.44,3182.19,3145.99,3174.74,972.51,0.49,15.6,2.39,178,98,210106.77
2011/2/24,3170.24,3195.69,3157.97,3190.94,949.08,0.45,15.67,2.4,191,89,211090.51
2011/2/25,3190.87,3213.79,3159.85,3197.62,882.76,0.42,15.68,2.41,141,139,211263.09
2011/2/28,3200.68,3241.6,3178.83,3239.56,1092.5,0.52,15.8,2.42,246,36,212865.41
2011/3/1,3241.71,3273.51,3235.75,3254.89,1240.41,0.6,15.85,2.43,165,116,213768.94
2011/3/2,3237.12,3257.42,3202.83,3243.3,1135.92,0.55,15.81,2.43,86,204,213310.89
2011/3/3,3248.16,3271.64,3221.04,3221.72,1312.18,0.69,15.8,2.42,69,217,213082.52
2011/3/4,3223.51,3273.66,3217.48,3270.67,1074.02,0.55,16.01,2.46,266,19,215958.15
2011/3/7,3287.41,3337.47,3287.41,3334.51,1704.07,0.8,16.32,2.5,247,40,220187.29
2011/3/8,3335.71,3342.71,3311.72,3337.46,1263.06,0.58,16.3,2.5,133,150,220260.35
2011/3/9,3344.1,3355.49,3322.7,3338.86,1135.34,0.53,16.31,2.5,117,159,220316.48
2011/3/10,3330.44,3330.44,3279.33,3280.26,1179.53,0.53,16.03,2.46,55,235,216669.08
2011/3/11,3263.08,3290.7,3240.18,3247.38,1003.06,0.46,15.88,2.44,52,233,214656.67
2011/3/14,3238.91,3263.91,3230.11,3262.92,941.35,0.43,15.89,2.44,182,94,214731.17
2011/3/15,3250.6,3250.6,3147.96,3203.96,1296.03,0.65,15.64,2.4,38,251,211467.94
2011/3/16,3204.92,3250.88,3202.93,3248.2,1118.26,0.53,15.82,2.43,249,37,213871.77
2011/3/17,3216.29,3240.38,3185.08,3197.1,1172.96,0.58,15.65,2.4,40,246,211683.34
2011/3/18,3228.92,3239.96,3205.14,3215.69,868.45,0.42,15.47,2.4,203,76,212244.39
2011/3/21,3220.68,3236.28,3194.15,3207.11,841.06,0.4,15.5,2.4,119,164,212670.23
2011/3/22,3217.8,3227.8,3175.93,3222.96,800.1,0.39,15.56,2.41,148,124,213500.33
2011/3/23,3222.33,3267,3216.65,3264.93,985.4,0.49,15.76,2.43,269,17,215570.69
2011/3/24,3269.58,3273.37,3250.02,3251.36,880.59,0.41,15.73,2.43,92,192,215244.46
2011/3/25,3256.18,3304.26,3254.68,3294.48,1220.21,0.59,15.87,2.46,229,48,218122.77
2011/3/28,3307.41,3328.07,3286.86,3290.57,1390.3,0.66,15.74,2.44,126,150,218339.74
2011/3/29,3288.56,3309.2,3256.34,3257.98,1329.08,0.71,15.59,2.42,70,213,216681.42
2011/3/30,3256.72,3274.98,3233.11,3256.08,1032.72,0.53,15.42,2.42,120,161,216815.24
2011/3/31,3257.16,3264.96,3210.17,3223.29,865.65,0.44,15.11,2.39,69,213,214936.96
2011/4/1,3227.56,3272.77,3220.91,3272.73,867.12,0.43,15.28,2.42,235,52,217668.24
2011/4/6,3269.19,3315.3,3268.77,3311.07,1430.3,0.71,15.47,2.45,180,100,220374.56
2011/4/7,3313.47,3330.81,3302.82,3324.42,1126.79,0.57,15.49,2.45,157,122,220760.59
2011/4/8,3321.54,3353.89,3314.09,3353.36,1073.29,0.5,15.58,2.47,211,57,222189.39
2011/4/11,3363.37,3380.53,3331.17,3333.43,1419.74,0.7,15.55,2.46,92,193,221793.36
2011/4/12,3324.75,3350.16,3307.48,3326.77,1228.64,0.69,15.53,2.45,148,136,221469.01
2011/4/13,3311.32,3372.03,3296.51,3372.03,1083.05,0.59,15.69,2.48,232,53,223900.11
2011/4/14,3374.32,3378.7,3347.49,3353.56,1074.91,0.6,15.65,2.47,76,205,223233.21
2011/4/15,3345.13,3378.11,3323.56,3358.94,989.35,0.53,15.71,2.48,121,145,223828.36
2011/4/18,3346.15,3372.9,3335.6,3359.44,1071.78,0.58,15.73,2.48,128,154,224215.15
2011/4/19,3334.91,3334.91,3290.74,3295.81,1043.69,0.57,15.4,2.43,48,238,219697.34
2011/4/20,3300.42,3311.73,3281.83,3295.76,936.67,0.49,15.41,2.43,170,109,219881.1
2011/4/21,3312.27,3330.24,3301.94,3317.37,967.39,0.49,15.49,2.44,192,83,221160.84
2011/4/22,3317.08,3325.46,3291.64,3299.94,835.28,0.45,15.38,2.42,87,187,219780.07
2011/4/25,3292.48,3292.48,3247.69,3249.57,984.56,0.5,15.15,2.39,50,240,216793.05
2011/4/26,3242.53,3257.8,3216.21,3230.96,766.97,0.39,15.08,2.37,101,176,215561.83
2011/4/27,3242.62,3256.41,3189.04,3209.5,751.11,0.42,15.02,2.36,74,214,215019.47
2011/4/28,3224.41,3237.19,3160.41,3161.78,791.56,0.43,14.7,2.31,30,253,213507.6
2011/4/29,3161.16,3193.6,3147.14,3192.72,634.56,0.36,14.32,2.28,254,29,214905.24
2011/5/3,3192.85,3212.06,3164.93,3211.13,643.49,0.37,14.29,2.27,213,68,215746.47
2011/5/4,3192.84,3193.45,3120.96,3129.03,835.68,0.45,13.95,2.22,19,268,210615.79
2011/5/5,3115,3136.9,3105.85,3126.12,630.09,0.35,13.99,2.23,155,121,211133.27
2011/5/6,3093.81,3141.68,3083.91,3121.4,697.47,0.37,13.92,2.22,140,139,210067.99
2011/5/9,3126.26,3149.94,3118.14,3129.76,572.87,0.31,13.93,2.22,184,94,210262.51
2011/5/10,3135.15,3153.3,3121.75,3153.22,549.31,0.27,14.02,2.23,190,81,211569.24
2011/5/11,3153.65,3164.65,3127.49,3145.09,595.08,0.32,13.97,2.22,119,162,210936.21
2011/5/12,3123.16,3142.4,3101.14,3101.6,617.03,0.32,13.79,2.2,37,247,208119.23
2011/5/13,3105.3,3128.44,3080.19,3128.09,577.57,0.31,13.92,2.22,225,60,210088.74
2011/5/16,3120.44,3137.6,3098.78,3100.46,542.39,0.3,13.79,2.2,95,191,208195.76
2011/5/17,3097.07,3136.23,3076.95,3116.03,654.18,0.34,13.84,2.2,168,112,208946.51
2011/5/18,3109.29,3145.7,3106.55,3139.38,497.57,0.26,13.94,2.22,204,65,210424.29
2011/5/19,3148.35,3154.94,3118.62,3120.64,522.5,0.28,13.89,2.21,56,230,209613.63
2011/5/20,3120.58,3133.43,3113.27,3121.6,489.67,0.25,13.9,2.21,109,160,209768.68
2011/5/23,3115.31,3115.31,3021.45,3022.98,669.76,0.37,13.51,2.15,8,285,203961.43
2011/5/24,3013.72,3029.75,2999.89,3026.22,529.72,0.27,13.48,2.14,151,127,203432.87
2011/5/25,3020.32,3030.99,2988.09,2990.34,486.04,0.26,13.34,2.12,47,242,201439.55
2011/5/26,3011.47,3021.2,2977.6,2978.38,483.46,0.24,13.34,2.12,83,194,201411.59
2011/5/27,2980.72,2996.61,2962.07,2963.31,520.2,0.28,13.3,2.12,84,192,200757.39
2011/5/30,2956.58,2982.58,2942.36,2954.51,429.6,0.23,13.34,2.12,77,200,201421.49
2011/5/31,2958.61,3001.73,2946.15,3001.56,505.53,0.26,13.5,2.15,269,20,203728.2
2011/6/1,2996.09,3006.56,2985.71,3004.17,490.6,0.25,13.47,2.15,166,120,203395.32
2011/6/2,2970.63,2984.49,2923.02,2955.71,617.48,0.35,13.27,2.12,40,249,200251.27
2011/6/3,2951.58,2993.9,2951.2,2986.35,492.74,0.26,13.37,2.14,272,14,201759.87
2011/6/7,2977.68,3006.57,2974.36,3004.26,498.59,0.24,13.43,2.15,215,61,202768.67
2011/6/8,3003.58,3012.81,2965.92,3008.65,511.23,0.28,13.45,2.15,142,128,203044.76
2011/6/9,3000.4,3004.06,2951.89,2951.89,553.81,0.31,13.26,2.12,13,270,200108.98
2011/6/10,2947.93,2964.08,2925.87,2961.93,509.43,0.28,13.26,2.13,186,93,200114.73
2011/6/13,2940.39,2957.52,2921.75,2950.35,469.91,0.25,13.24,2.13,91,193,199812.97
2011/6/14,2947.66,3000.53,2943.53,2993.56,661.59,0.37,13.37,2.16,267,21,201759.21
2011/6/15,2984.96,2999.15,2963.11,2963.12,544.68,0.29,13.24,2.15,43,242,199888.81
2011/6/16,2939.68,2946.82,2915.4,2917.58,470.67,0.27,13.08,2.13,21,266,197481.87
2011/6/17,2916.41,2934.06,2891.02,2892.16,516.47,0.27,13.01,2.12,54,230,196393.21
2011/6/20,2888.94,2896.08,2862.41,2874.9,454.17,0.25,12.93,2.11,88,193,195150.63
2011/6/21,2883.35,2909.57,2877.05,2909.07,501.61,0.27,13.05,2.13,250,31,196937.97
2011/6/22,2913.67,2921.03,2894.18,2908.58,432.64,0.24,13.08,2.13,101,176,197422.03
2011/6/23,2899.01,2966.54,2888.68,2957.63,552.77,0.3,13.27,2.17,289,3,200356.11
2011/6/24,2946.61,3047.94,2944.05,3027.47,1049.73,0.56,13.52,2.22,272,14,204122.75
2011/6/27,3028.5,3056.02,3019.24,3036.49,790.44,0.43,13.56,2.23,178,91,204624.18
2011/6/28,3040.18,3046.8,3014,3041.73,703.33,0.36,13.56,2.23,147,130,204641.02
2011/6/29,3039.05,3043.82,2999.95,3000.17,617.18,0.35,13.42,2.21,35,243,202567.66
2011/6/30,3003.23,3058.63,3003.23,3044.09,738.92,0.41,13.57,2.23,273,13,204909.13
2011/7/1,3052.12,3071.21,3034.07,3049.75,726.15,0.37,13.68,2.26,152,126,207601.48
2011/7/4,3064.94,3124.58,3064.94,3121.98,1026.8,0.53,13.92,2.3,291,3,211339.66
2011/7/5,3122.9,3128.53,3105.09,3122.5,820,0.44,13.91,2.3,132,144,211141.39
2011/7/6,3116.12,3116.12,3084.83,3113.71,765.57,0.4,13.86,2.29,113,174,210384.71
2011/7/7,3123.29,3140.1,3101.1,3101.68,921.21,0.47,13.77,2.27,103,183,209030.41
2011/7/8,3105.49,3124.39,3093.37,3109.18,651.56,0.34,13.8,2.28,144,136,209415.11
2011/7/11,3097.87,3121,3086.26,3113.21,622.37,0.31,13.8,2.28,147,129,209647.92
2011/7/12,3089.14,3090.1,3054.8,3056.91,712.23,0.37,13.57,2.24,31,262,206146.78
2011/7/13,3060.42,3108.5,3060.42,3106.25,682.95,0.35,13.75,2.27,287,6,209047.18
2011/7/14,3112.59,3126.15,3092.47,3115.75,799.49,0.39,13.81,2.28,180,98,209862.45
2011/7/15,3105.5,3130.78,3097.34,3128.89,794.25,0.4,13.85,2.28,181,102,210508.53
2011/7/18,3131.8,3137.92,3113.67,3122.6,782.25,0.39,13.82,2.28,127,163,210044.91
2011/7/19,3108.47,3109.92,3088.38,3095.13,685.06,0.35,13.72,2.26,64,227,208637.2
2011/7/20,3113.71,3119.54,3071.85,3091.57,569.31,0.29,13.71,2.26,118,159,208447.44
2011/7/21,3092.27,3099.28,3058.26,3059.14,579.43,0.28,13.6,2.24,45,242,206680.15
2011/7/22,3066.19,3083.19,3059.6,3067.99,496.19,0.24,13.61,2.24,168,114,206865.3
2011/7/25,3050.9,3050.9,2958.88,2968.29,775.14,0.43,13.25,2.18,7,290,201375.15
2011/7/26,2965.72,2980.86,2957.61,2977.77,495.61,0.28,13.32,2.19,174,114,202402.39
2011/7/27,2961.58,3002.69,2951.52,3000.05,587.46,0.31,13.38,2.2,238,45,203423.28
2011/7/28,2973.64,2984.38,2956.71,2981,606.79,0.31,13.31,2.19,101,192,202380.01
2011/7/29,2981.02,2995.97,2948.08,2972.08,543.58,0.3,13.29,2.19,91,201,202213.92
2011/8/1,2969.11,2991.05,2958.83,2977.72,412.03,0.22,13.29,2.19,179,102,202193.62
2011/8/2,2958.85,2958.85,2919.01,2956.38,484.35,0.25,13.17,2.17,80,212,200426.11
2011/8/3,2930.19,2969.13,2927.1,2954.87,495.94,0.25,13.16,2.17,114,160,200311.59
2011/8/4,2962.91,2983.01,2951.84,2960.31,413.36,0.21,13.17,2.17,161,117,200489.37
2011/8/5,2881.74,2916.41,2868.16,2897.42,602.4,0.32,12.91,2.12,38,257,196531.36
2011/8/8,2864.51,2888.77,2747.97,2793.9,836.95,0.46,12.48,2.05,15,277,190008.2
2011/8/9,2720.95,2812.77,2697.06,2798.19,796.53,0.45,12.45,2.04,122,170,190210.2
2011/8/10,2845.35,2858.55,2820.12,2824.12,685.81,0.38,12.54,2.06,248,39,191682.1
2011/8/11,2779.72,2867.31,2777.76,2866.92,692.24,0.38,12.69,2.08,267,24,193962.91
2011/8/12,2881.55,2894.22,2868.87,2875.37,634.88,0.37,12.72,2.09,188,100,194508.92
2011/8/15,2883.17,2917.88,2870.19,2917.88,611.02,0.39,12.87,2.12,251,40,196974.99
2011/8/16,2920.83,2932.14,2888.33,2897.58,574.97,0.33,12.72,2.1,60,229,195572.5
2011/8/17,2893.85,2910.84,2881.63,2886.01,418.92,0.25,12.66,2.09,81,198,195109.63
2011/8/18,2887.1,2890,2832.27,2834.25,457.84,0.26,12.44,2.06,16,279,192180.12
2011/8/19,2789.35,2814.1,2782.56,2807.66,484.43,0.28,12.28,2.03,61,228,190216.9
2011/8/22,2809.33,2829.69,2768.42,2777.79,401.37,0.22,12.08,2.01,65,225,188577.07
2011/8/23,2788.7,2821,2777.29,2821,364.42,0.21,12.26,2.03,279,15,191167.5
2011/8/24,2834.58,2845.47,2804.82,2810.02,419.4,0.22,12.19,2.02,89,204,190259.82
2011/8/25,2818.7,2904.44,2815.91,2903.84,757.46,0.46,12.52,2.08,289,9,196188.22
2011/8/26,2889.38,2907.4,2876.83,2901.22,517.59,0.29,12.34,2.05,117,171,195809.09
2011/8/29,2875.78,2875.78,2847.48,2852.81,498.93,0.28,12.14,2.01,45,247,192898.24
2011/8/30,2875.14,2901.73,2838.33,2841.74,485.66,0.27,12.1,2,70,212,192549.25
2011/8/31,2843.99,2855.31,2823.77,2846.78,376.25,0.2,12.12,2.01,135,144,193147.36
2011/9/1,2852.39,2869.25,2825.96,2834.54,351.44,0.19,12.07,2,52,233,192384.89
2011/9/2,2828.84,2836.62,2790.77,2803.85,319.61,0.19,11.94,1.98,31,258,190369.16
2011/9/5,2780.83,2780.83,2743.38,2743.82,360.4,0.2,11.73,1.94,17,272,186887.3
2011/9/6,2727.75,2745.36,2711.07,2723.3,337.47,0.19,11.68,1.94,95,188,186186.82
2011/9/7,2738.79,2779.21,2730.06,2779.09,370.97,0.21,11.88,1.97,290,5,189379.33
2011/9/8,2788.83,2789.11,2755.8,2756.11,312.09,0.17,11.82,1.96,45,245,188347.98
2011/9/9,2770.15,2796.35,2739.62,2751.1,303.48,0.17,11.82,1.96,118,159,188446.87
2011/9/13,2712.44,2726.19,2698.66,2720.28,300.34,0.17,11.71,1.94,47,245,186629.32
2011/9/14,2729.26,2736.91,2677.13,2733.11,328.58,0.19,11.75,1.95,235,49,187253.31
2011/9/15,2734.55,2754.19,2728.91,2729.05,325.07,0.2,11.71,1.95,112,161,186695.75
2011/9/16,2744.22,2755.89,2729,2733.99,297.44,0.18,11.74,1.95,137,142,187112.34
2011/9/19,2718.32,2718.32,2678.8,2679.27,297.31,0.18,11.54,1.92,15,281,183887.81
2011/9/20,2675.04,2702.28,2664.1,2689.85,272.74,0.16,11.58,1.92,195,78,184506.62
2011/9/21,2691.7,2778.35,2677.35,2771.01,591.46,0.36,11.87,1.97,296,1,189194.6
2011/9/22,2745.15,2754.92,2684.94,2685.69,477.93,0.3,11.55,1.92,7,289,184020.23
2011/9/23,2644.29,2681.23,2631.43,2669.48,459.34,0.27,11.5,1.91,85,197,183258.98
2011/9/26,2645.25,2679.56,2603.11,2610.92,404.95,0.25,11.3,1.88,20,269,180084.36
2011/9/27,2634.93,2652.56,2613.42,2637.88,373.01,0.22,11.41,1.9,240,46,181890.67
2011/9/28,2654.83,2660.1,2602.63,2610.59,361.96,0.22,11.33,1.88,38,255,180501.54
2011/9/29,2593.56,2615.14,2577.29,2588.19,377.09,0.24,11.27,1.87,64,226,179564.01
2011/9/30,2595.58,2607.57,2572.19,2581.35,323.77,0.2,11.25,1.87,129,148,179293.23
2011/10/10,2588.35,2595.32,2552.28,2557.08,281.5,0.18,11.19,1.86,94,189,178283.25
2011/10/11,2625.16,2635.69,2526.65,2551.99,474.1,0.29,11.22,1.86,162,118,178868.69
2011/10/12,2537.4,2647.02,2523.34,2644.76,628.23,0.42,11.55,1.92,291,1,184022.85
2011/10/13,2636.86,2672.91,2629.41,2662.6,566.31,0.38,11.62,1.93,240,49,185156.63
2011/10/14,2655.36,2665.44,2629.88,2653.78,373.27,0.24,11.59,1.93,80,198,184762.97
2011/10/17,2658.95,2687.1,2653.38,2666.95,381.02,0.23,11.65,1.93,141,136,185511.22
2011/10/18,2646.84,2651.73,2589.21,2592.21,394.53,0.25,11.41,1.89,12,284,181695.34
2011/10/19,2599.92,2617.41,2580.66,2583.08,321.15,0.2,11.38,1.89,111,166,181196.17
2011/10/20,2566.6,2570.1,2500.49,2520.53,394.1,0.25,11.16,1.85,20,271,177833.96
2011/10/21,2522.26,2538.12,2504.69,2507.88,290.91,0.19,11.13,1.85,81,205,177187.46
2011/10/24,2517.06,2581.13,2501.96,2576.67,440.57,0.29,11.39,1.89,283,14,181341.08
2011/10/25,2572.71,2633.97,2560.05,2625.43,575.33,0.37,11.55,1.91,286,5,184166.82
2011/10/26,2613.27,2679.66,2611.01,2651.65,695.34,0.46,11.6,1.93,219,61,185430.73
2011/10/27,2658.43,2672.84,2647.3,2657.48,474.03,0.31,11.56,1.92,142,135,186191.07
2011/10/28,2694.54,2729.14,2689.38,2709.02,729.08,0.45,11.62,1.92,284,8,188838.89
2011/10/31,2704.54,2709.32,2680.99,2695.31,525.22,0.32,11.46,1.89,116,175,188132.15
2011/11/1,2672.51,2726.09,2669.05,2697.53,560.68,0.35,11.47,1.9,130,156,188292.23
2011/11/2,2658.55,2742.94,2653.72,2742.39,653.27,0.41,11.62,1.92,278,16,190765.46
2011/11/3,2752.63,2781.04,2743.2,2744.3,905.03,0.54,11.63,1.92,166,117,190964.05
2011/11/4,2770.57,2781.99,2748.98,2763.75,635.01,0.39,11.73,1.94,221,63,192594.06
2011/11/7,2750.99,2769.3,2733.17,2736.25,477.62,0.29,11.63,1.92,72,215,190930.71
2011/11/8,2745.06,2756.09,2723.69,2727.71,478.65,0.3,11.63,1.92,81,206,190898.5
2011/11/9,2739.15,2755.81,2710.05,2751.65,484.84,0.3,11.71,1.93,250,30,192273.33
2011/11/10,2720.84,2729.57,2698.31,2699.59,517.94,0.32,11.49,1.9,35,255,188592.63
2011/11/11,2705.24,2713.91,2685.1,2695,387.24,0.23,11.49,1.9,110,160,188697.49
2011/11/14,2717.54,2751.88,2714.86,2750.2,513.33,0.29,11.71,1.93,287,1,192236.43
2011/11/15,2746.77,2754,2732.91,2744.68,469.81,0.26,11.68,1.93,138,143,191821.67
2011/11/16,2745.86,2746.29,2659.15,2670.12,578.44,0.35,11.39,1.88,7,285,187093.13
2011/11/17,2671.95,2687.83,2660.65,2662.02,377.63,0.22,11.38,1.88,88,198,186802.52
2011/11/18,2643.67,2646.21,2601.18,2606.5,449.49,0.27,11.18,1.85,11,281,183637.2
2011/11/21,2608.56,2613.26,2587.74,2609.69,311.75,0.18,11.18,1.85,178,96,183525.23
2011/11/22,2592.23,2611.15,2580.78,2609.48,318.87,0.18,11.16,1.84,104,174,183265.14
2011/11/23,2613.29,2617.09,2578.16,2584.01,309.59,0.18,11.09,1.83,52,238,182051.06
2011/11/24,2565.69,2604.24,2557.7,2588.92,318.95,0.19,11.11,1.84,125,159,182495.39
2011/11/25,2585.14,2598.39,2563.65,2569.97,275.09,0.15,11.03,1.82,56,235,181153.48
2011/11/28,2578.34,2589.35,2562.49,2573.32,291.8,0.16,11.05,1.83,160,113,181393.42
2011/11/29,2595.09,2609.19,2580.29,2608.57,349.62,0.19,11.17,1.85,272,22,183422.18
2011/11/30,2600.1,2601.9,2507.18,2521.52,424.54,0.27,10.85,1.79,3,287,178139.57
2011/12/1,2596.15,2630.66,2577.72,2583.61,661.47,0.4,11.11,1.84,279,12,182379.47
2011/12/2,2570.56,2575.69,2543.53,2557.31,331.68,0.2,11.02,1.82,41,250,180951.31
2011/12/5,2561.2,2561.2,2517.18,2521.39,327.5,0.2,10.96,1.81,41,242,179900.76
2011/12/6,2515.04,2525.67,2499.57,2516.34,263.11,0.17,10.91,1.8,154,130,179186.99
2011/12/7,2517.34,2534.53,2509.78,2528.23,234.34,0.15,10.94,1.8,166,102,179605.66
2011/12/8,2525.04,2549.1,2494.69,2525,278.44,0.17,10.93,1.8,129,152,179384.76
2011/12/9,2506.62,2525.16,2496.97,2503.46,254.77,0.15,10.87,1.79,61,227,178455.94
2011/12/12,2497.92,2502.05,2476.12,2477.69,212,0.14,10.76,1.77,44,244,176659.55
2011/12/13,2467.02,2472.66,2418.67,2421.93,332.69,0.22,10.6,1.75,20,274,174099.98
2011/12/14,2415.94,2433.55,2392.3,2397.48,237.54,0.16,10.53,1.74,56,236,172831.04
2011/12/15,2382.44,2384.47,2340.45,2340.79,339,0.23,10.32,1.7,37,256,169392
2011/12/16,2339.98,2390.38,2332.14,2390.13,336.52,0.23,10.5,1.73,274,15,172466.6
2011/12/19,2370.42,2387.89,2321.66,2384.41,337.11,0.24,10.46,1.73,112,178,171744.21
2011/12/20,2376.71,2412.57,2373.86,2377.07,299.68,0.2,10.44,1.72,102,184,171448.9
2011/12/21,2397.28,2404.78,2337.69,2339.11,309.18,0.2,10.34,1.71,23,262,169822.53
2011/12/22,2325.27,2358.47,2294.61,2341.34,318.45,0.23,10.35,1.71,126,147,170011.29
2011/12/23,2337.38,2382.71,2331.96,2359.16,299.1,0.21,10.43,1.72,235,53,171332.52
2011/12/26,2345.56,2369.82,2334.79,2335.7,250.33,0.18,10.36,1.71,62,217,170058.46
2011/12/27,2332.83,2346.38,2302.41,2305.04,267.77,0.18,10.27,1.69,26,267,168589.06
2011/12/28,2295.87,2309.65,2267.11,2307.93,288.39,0.21,10.3,1.7,152,125,169096.25
2011/12/29,2297.29,2323.49,2293.87,2311.36,268.68,0.19,10.32,1.7,143,137,169424.92
2011/12/30,2318.67,2349.03,2318.67,2345.74,323.63,0.22,10.45,1.72,268,17,171553.54
2012/1/4,2361.5,2365.99,2298.3,2298.75,325.73,0.22,10.39,1.72,20,275,171226.79
2012/1/5,2290.78,2316.66,2272.15,2276.39,376.35,0.27,10.33,1.71,50,242,170620.89
2012/1/6,2274.35,2291.89,2254.57,2290.6,310.79,0.22,10.41,1.72,202,87,171939.45
2012/1/9,2291.18,2368.89,2271.72,2368.57,514.78,0.35,10.69,1.77,292,5,176515.69
2012/1/10,2365.77,2449.96,2361.28,2447.35,752.49,0.52,10.95,1.81,295,2,180939.94
2012/1/11,2444.76,2453.15,2423.32,2435.61,575.87,0.37,10.89,1.8,80,200,180037.64
2012/1/12,2426.82,2464.38,2423.32,2435.22,478.77,0.3,10.87,1.8,112,170,179868.81
2012/1/13,2438.41,2445.79,2374.55,2394.33,472.28,0.29,10.77,1.78,15,275,178123.35
2012/1/16,2376.95,2394.5,2345.63,2345.65,344.1,0.19,10.61,1.76,16,268,175559.14
2012/1/17,2347.57,2462.43,2329.25,2460.6,643.24,0.41,11.03,1.82,295,0,182335.97
2012/1/18,2464.92,2485.5,2414.53,2422.19,670.59,0.41,10.88,1.8,45,249,179859.55
2012/1/19,2423.86,2480.21,2414.99,2468.35,563.78,0.35,11.03,1.82,263,30,182440.99
2012/1/20,2476.73,2510.34,2462.59,2504.09,574.74,0.35,11.14,1.84,229,58,184313.24
2012/1/30,2508.88,2508.88,2460.4,2460.72,447.71,0.28,10.95,1.81,42,248,181130.63
2012/1/31,2462.34,2472.84,2447.77,2464.26,326.94,0.19,10.98,1.82,142,133,181659.61
2012/2/1,2458.23,2481.66,2423.45,2428.99,377.52,0.22,10.86,1.8,46,249,179685.11
2012/2/2,2437.47,2486.24,2429.71,2486.24,441.26,0.27,11.09,1.83,289,3,183397.97
2012/2/3,2478.34,2514.65,2470.28,2506.09,515.08,0.32,11.16,1.84,236,41,184631.35
2012/2/6,2511.17,2520.76,2488.71,2504.32,475.42,0.29,11.14,1.84,143,138,184361.76
2012/2/7,2489.03,2489.03,2441.7,2457.95,400.34,0.25,10.96,1.81,18,275,181282.26
2012/2/8,2456.42,2534.16,2451,2528.24,617.21,0.36,11.22,1.85,292,2,185630.85
2012/2/9,2525.59,2546.03,2513.13,2529.23,634.56,0.38,11.23,1.86,153,125,185735.82
2012/2/10,2521.68,2560.03,2521.16,2533.62,600.29,0.39,11.22,1.85,158,122,185639.44
2012/2/13,2504.41,2553.45,2496.31,2531.98,542.83,0.33,11.2,1.85,166,108,185266.43
2012/2/14,2528.97,2533.26,2506.54,2522.11,437.24,0.26,11.15,1.84,93,186,184523.31
2012/2/15,2515.83,2562.07,2511.29,2549.61,604.22,0.37,11.24,1.86,274,12,186034.06
2012/2/16,2544.64,2559.35,2519.04,2536.07,551.66,0.35,11.19,1.85,78,213,185104.52
2012/2/17,2551.82,2558.35,2522.86,2537.09,404.58,0.25,11.2,1.85,116,161,185303.84
2012/2/20,2571.91,2574.75,2539.9,2540.71,567.49,0.36,11.22,1.85,125,144,185716.84
2012/2/21,2544.84,2562.91,2520.79,2562.45,477.58,0.3,11.31,1.87,251,27,187047.3
2012/2/22,2564.32,2598.86,2560.34,2597.48,764.22,0.48,11.4,1.88,287,7,188520.88
2012/2/23,2595.78,2614.54,2590.52,2606.26,726.12,0.45,11.42,1.89,171,110,188988.17
2012/2/24,2607.34,2648.02,2602.78,2648.02,880.59,0.55,11.57,1.91,273,19,191350.51
2012/2/27,2658.12,2693.84,2656.57,2656.57,1066.7,0.64,11.61,1.92,166,112,191963.53
2012/2/28,2652.34,2671.83,2641.46,2662.46,772.13,0.49,11.64,1.92,136,149,192499.69
2012/2/29,2655.86,2666.65,2631.78,2634.14,648.75,0.37,11.53,1.9,42,243,190786.49
2012/3/1,2622.74,2647.79,2621.86,2633.35,465.24,0.27,11.5,1.9,152,130,190335.41
2012/3/2,2637.96,2679.93,2637.96,2679.93,669.82,0.41,11.66,1.92,287,5,192927.72
2012/3/5,2687.74,2694.61,2660.96,2662.7,749.73,0.45,11.56,1.91,88,202,191324.88
2012/3/6,2654.8,2657.96,2615.6,2621.05,688.53,0.4,11.39,1.88,40,253,188562.47
2012/3/7,2596.48,2628.59,2594.13,2603.01,632.43,0.36,11.32,1.87,69,221,187330.12
2012/3/8,2612.4,2645.95,2612.4,2635.79,644.59,0.36,11.43,1.88,271,20,189027.67
2012/3/9,2644.1,2664.41,2631.41,2664.3,659.63,0.35,11.5,1.9,243,33,190346.89
2012/3/12,2663.24,2666.43,2636.42,2654.4,743.68,0.39,11.45,1.89,128,163,189606.51
2012/3/13,2653.68,2681.33,2649.17,2681.07,664.3,0.37,11.55,1.9,236,47,191364.79
